,Year,Date,Type,Injury,Fatal (Y/N)
5172,1910,1910,Invalid,"Body bitten by shark/s, but death may have been due to drowning",Y
5173,1910,1910,Unprovoked,"Calf removed, not known if he survived ",UNKNOWN
5174,1909,Reported 26-Nov-1909,Unprovoked,Severe lacerations to arm,N
5175,1909,Reported 15-Dec-1909,Unprovoked,FATAL,Y
5176,1909,05-Dec-09,Provoked,3 fingers bitten by hooked shark PROVOKED INCIDENT,N
5177,1909,14-Nov-1909 to 19-Nov-1909,Sea Disaster,"FATAL, 101 people perished, including commander, Joseph Couailhac. Iit was reported that a shoal of sharks circled  passengers in the water and dragged scores of people to their deaths Of the 61 survivors, many were injured by sharks",Y
5178,1909,Reported 04-Sep-1909,Provoked,Abrasion to leg from netted shark PROVOKED INCIDENT,N
5179,1909,13-Aug-09,Unprovoked,FATAL,Y
5180,1909,24-Jul-09,Unprovoked,Right leg bitten,N
5181,1909,15-Jul-09,Unprovoked,Hip & thigh lacerated,N
5182,1909,Reported 26-Jun-1909,Unprovoked,FATAL,Y
5183,1909,26-Jun-09,Unprovoked,Remains of soldier in uniform. Probable drowning & scavenging,Y
5184,1909,18-Jun-09,Sea Disaster,"FATAL, only his legs, still in sea-boots, were recovered ",Y
5185,1909,Reported 27-Apr-1909,Provoked,Shark knocked him down after he grabbed it by the tail. No injury.   PROVOKED INCIDENT,N
5186,1909,10-Apr-09,Invalid, Search party saw a large shark devour what appeared to be part of her body,Y
5187,1909,Reported 09-Apr-1909,Unprovoked,FATAL,Y
5188,1909,06-Mar-09,Sea Disaster,FATAL,Y
5189,1909,17-Jan-09,Invalid,FATAL,Y
5190,1909,Jan-09,Invalid," 3 unidentified bodies recovered (male, female & young girl) from gut of female  4.5 m [14'9""]  white shark caught in fishing net. They may have drowned in tidal wave following earthquake ",Y
5191,1909,1909,Unprovoked,Survived,N
5192,1908,31-Dec-08,Unprovoked,FATAL,Y
5193,1908,Reported 16-Dec-1908,Unprovoked,"FATAL, ""bitten in two""",Y
5194,1908,   21-Sep-1908,Unprovoked,FATAL,Y
5195,1908,05-Sep-08,Unprovoked,Lacerations to fingers,N
5196,1908,Reported 28-Aug-1908,Unprovoked,FATAL,Y
5197,1908,Reported 18-Jul-1908,Invalid,Human remains recovered but shark involvement prior to death unconfirmed ,Y
5198,1908,Reported 08-Jul-1908,Unprovoked,"FATAL, lost a leg",Y
5199,1908,18-Jun-08,Unprovoked,FATAL,Y
5200,1908,08-Jun-08,Sea Disaster,FATAL,Y
5201,1908,Reported 02-Jun-1908,Sea Disaster,"Remains of 3 humans recovered from shark, but shark involvement prior to death unconfirmed",Y
5202,1908,13-May-08,Sea Disaster,FATAL,Y
5203,1908,10-May-08,Invalid,"FATAL, but shark involvement prior to death was not confirmed",Y
5204,1908,08-Jan-08,Unprovoked,"FATAL, ""pulled below the surface'  ",Y
5205,1907,21-Dec-07,Unprovoked,FATAL,Y
5206,1907,Reported 18-Oct-1907,Unprovoked,FATAL,Y
5207,1907,Reported 16-Oct-1907,Unprovoked,"3 of thel 5 were injured, one of whom lost both hands",N
5208,1907,Reported 16-Oct-1907,Unprovoked, 2 of the 5 fishermen were so seriously injured they died of their wounds,Y
5209,1907,14-Oct-07,Unprovoked,Lacerations to left arm from shoulder to wrist,N
5210,1907,12-Oct-07,Invalid,"No attack, no injury",N
5211,1907,08-Oct-07,Unprovoked,"Arm severed at elbow,  surgically amputated at shoulder ",N
5212,1907,Reported 19-Sep-1907,Invalid," ""Struck across loins"" but no injury. According to witnesses, incident involved a bottlenose dolphin.",N
5213,1907,11-Sep-07,Unprovoked,FATAL,Y
5214,1907,Reported 12-Aug-1907,Unprovoked,FATAL,Y
5215,1907,Reported 12-Aug-1907,Unprovoked,FATAL,Y
5216,1907,Reported 08-Aug-1907,Unprovoked,Abrasion to chest,N
5217,1907,Reported 14-Jul-1907,Unprovoked,FATAL,Y
5218,1907,Reported 04-Jul-1907,Invalid,"Disappeared, but shark involvement unconfirmed",Y
5219,1907,Jul-07,Unprovoked,Slight injuries to left knee & calf ,N
5220,1907,20-Apr-07,Unprovoked," 3 fingers & thigh lacerated, foot crushed",N
5221,1907,26-Mar-07,Unprovoked,"FATAL, shark bit his side, nearly cutting him in two  ",Y
5222,1907,07-Mar-07,Unprovoked,"FATAL,            Fell overboard and were killed by shark",Y
5223,1907,09-Feb-07,Unprovoked,Finger severed,N
5224,1907,05-Feb-07,Unprovoked,"FATAL, leg severely bitten     ",Y
5225,1907,03-Feb-07,Unprovoked,FATAL,Y
5226,1907,1907,Unprovoked,"Leg severely bitten, surgically amputated",N
5227,1907,1907,Unprovoked,FATAL,Y
5228,1906,16-Nov-06,Unprovoked,Leg bitten,N
5229,1906,Reported 10-Oct-1906,Unprovoked,Buttock bitten,N
5230,1906,Reported 10-Oct-1906,Unprovoked,FATAL,Y
5231,1906,Reported 10-Oct-1906,Unprovoked,Arm severed,N
5232,1906,Reported 10-Oct-1906,Unprovoked,FATAL,Y
5233,1906,Reported 27-Sep-1906,Unprovoked,Thumb & index finger of left hand severed,N
5234,1906,Reported 27-Sep-1906,Unprovoked,FATAL,Y
5235,1906,Reported 05-Sep-1906,Unprovoked,FATAL,Y
5236,1906,Sep-06,Provoked,PROVOKED INCIDENT        No injury; shirt torn by gaffed shark,N
5237,1906,20-Aug-06,Unprovoked,Leg severed. Injury originally thought due to boat's propeller,N
5238,1906,04-Aug-06,Unprovoked,FATAL,Y
5239,1906,Reported 05-Jul-1906,Unprovoked,FATAL,Y
5240,1906,Jul-06,Invalid,Sanna drowned; his hand  (identified by ring on finger) found in a shark at the market,Y
5241,1906,Reported 27-Apr-1906,Unprovoked,FATAL,Y
5242,1906,16-Apr-06,Provoked,Finger severed by shark he had shot & stabbed PROVOKED INCIDENT,N
5243,1906,14-Apr-06,Unprovoked,FATAL,Y
5244,1906,Reported 10-April 1906,Sea Disaster,FATAL x 2,Y
5245,1906,Reported 02-April 1906,Invalid,Cause of death may have been downing,Y
5246,1906,Reported 14-Feb-1906,Invalid,"FATAL, but shark involvement prior to death was not determined",Y
5247,1906,28-Jan-06,Unprovoked,FATAL,Y
5248,1906,20-Jan-06,Unprovoked,"FATAL, hips & thigh bitten ",Y
5249,1905,31-Dec-05,Unprovoked,"FATAL, left torso, buttocks, thigh & foot bitten ",Y
5250,1905,29-Dec-05,Invalid,"""Bad wound in the leg"" - 7-ft shark caught in the bath same day",N
5251,1905,Reported 17-Nov-1905,Invalid,Probable  scavenging,Y
5252,1905,29-Sep-05,Unprovoked,FATAL. Shark involvement suspected but not confirmed,Y
5253,1905,Late Aug-1905,Unprovoked,3 toes of right foot were severed,N
5254,1905,Aug-05,Unprovoked,Leg bitten,N
5255,1905,29-Jul-05,Unprovoked,Body not recovered FATAL,Y
5256,1905,Reported 25-Jul-1905,Invalid,"Body recovered from shark, probable drowning and scavenging",Y
5257,1905,Jul-05,Unprovoked,FATAL,Y
5258,1905,22-May-05,Unprovoked,Lacerations to back & right leg,N
5259,1905,06-Apr-05,Unprovoked,"FATAL, thigh bitten, femoral artery severed  ",Y
5260,1905,26-Mar-05,Unprovoked,Righ thigh severely bitten,N
5261,1905,25-Mar-05,Invalid,FATAL,Y
5262,1905,10-Feb-05,Invalid,Thought to have been taken by a shark,Y
5263,1905,01-Jan-05,Invalid,Reported to have been killed by a shark but 2 years later he was found very much alive,Y
5264,1905,1905,Boating,"No injury, shark bumped skifft",N
5265,1904,02-Nov-04,Unprovoked,Foot bitten,N
5266,1904,Reported 11-Oct-1904,Unprovoked,FATAL,Y
5267,1904,Sep-04,Unprovoked,"FATAL, left leg severed below knee, right leg severed above knee by a second shark",Y
5268,1904,Aug-04,Unprovoked,"FATAL, shark pulled them off hull of boat  ",Y
5269,1904,28-Jul-04,Unprovoked,No injury,N
5270,1904,27-Jul-04,Unprovoked,"FATAL, body not recovered",Y
5271,1904,Reported 01-Jul-1904,Unprovoked,FATAL x 4. Afterwards metal mesh nets were installed,Y
5272,1904,07-Feb-04,Unprovoked,FATAL,Y
5273,1904,04-Feb-04,Unprovoked,FATAL,Y
5274,1904,23-Jan-04,Unprovoked,FATAL,Y
5275,1904,1904,Invalid,Leg bitten,N
5276,1904,1904,Unprovoked,Left arm bitten,N
5277,1904,1904,Unprovoked,"FATAL, disappeared, then shark caught with head and body of man, from waist down minus leg, in its gut",Y
5278,1903,04-Oct-03,Unprovoked,FATAL,Y
5279,1903,Reported 16-Sep-1903,Unprovoked,Lacerations to right arm & shoulder,N
5280,1903,Jul-03,Unprovoked,"Right leg bitten, surgically amputated",N
5281,1903,21-Jun-03,Unprovoked,FATAL,Y
5282,1903,04-May-03,Unprovoked,FATAL x 3,Y
5283,1903,Reported 20-Mar-1903,Unprovoked,Jumped off cliff,Y
5284,1903,12-Mar-03,Unprovoked,FATAL,Y
5285,1903,  10-Jan-1903,Unprovoked,FATAL,Y
5286,1903,Summer of 1903,Unprovoked,FATAL,Y
5287,1903,Ca. 1903,Unprovoked,"FATAL, remains (foot) recovered from shark 2 days later",Y
5288,1902,Reported 22-Dec-1902,Unprovoked,FATAL,Y
5289,1902,10-Nov-02,Unprovoked,FATAL,Y
5290,1902,Reported 01-Nov-1902,Unprovoked,Severe laceration to hand,N
5291,1902,Reported 29-Aug-1902,Unprovoked,FATAL,Y
5292,1902,Reported 24-Aug-1902,Boating,"No injury to occupants, shark grabbed anchor rope & towed boat",N
5293,1902,08-Aug-02,Unprovoked,"FATAL, both arms severed  ",Y
5294,1902,15-Jul-02,Provoked,Face & arms injured by hooked shark PROVOKED INCIDENT ,N
5295,1902,06-Jul-02,Provoked,Shark bit his left arm after he grabbed its tail PROVOKED INCIDENT,N
5296,1902,02-Jun-02,Unprovoked,"""Nose hanging by a threat, prints of shark's teeth over entire right cheek""",N
5297,1902,Jun-02,Unprovoked,Bitten on hand and thigh,N
5298,1902,Apr-02,Invalid,Probable drowning & scavenging,Y
5299,1902,.Reported 22-Feb-1902,Provoked,"No injury, hooked shark bit tousers. PROVOKED INCIDENT",N
5300,1902,Reported 25-Jan-1902,Unprovoked,FATAL,Y
5301,1902,Reported 19-Jan-1902,Invalid,Possible drowning & scavenging. Remains were recovered from a 15' shark's gut,Y
5302,1902,19-Jan-02,Unprovoked,Legs bitten,N
5303,1901,01-Dec-01,Unprovoked,Lacerations to torso & thigh,N
5304,1901,Mid Oct-1901,Unprovoked,Right thigh bitten ,N
5305,1901,Reported 23-Sep-1901,Unprovoked,"FATAL, bitten on arms, chest & legs",Y
5306,1901,30-Jul-01,Unprovoked,"Right leg bitten & foot severed, right arm bitten, bones fractured & nearly severed FATAL",Y
5307,1901,17-Jul-01,Invalid,"Disappeared, but shark involvement unconfirmed",
5308,1901,Reported 29-Jun-1901,Invalid,,UNKNOWN
5309,1901,24-Jun-01,Unprovoked,"Left thigh stripped of flesh 4"" above the knee ",N
5310,1901,30-Jan-01,Unprovoked,"Thigh bitten, FATAL",Y
5311,1901,Summer 1901,Unprovoked,Abdomen bitten,N
5312,1900,27-Dec-00,Unprovoked,FATAL,Y
5313,1900,14-Nov-00,Unprovoked,"FATAL, legs severed",Y
5314,1900,27-Oct-00,Invalid,Probable drowning & scavenging,Y
5315,1900,15-Sep-00,Unprovoked,Laceration to right leg,N
5316,1900,13-Sep-00,Unprovoked,No injury,UNKNOWN
5317,1900,05-Sep-00,Unprovoked,"Bathing suit torn & ""imprints of the shark's teeth on his body""",N
5318,1900,21-Aug-00,Unprovoked,Left hand lacerated,N
5319,1900,31-Jul-00,Unprovoked,FATAL,Y
5320,1900,14-Jul-00,Invalid,"Believed drowned. Uhlbrechts foot, and the pelvis & femur of another person recovered in gut of tiger shark shark caught on 17-Aug-1900",Y
5321,1900,Late Jul-1900,Provoked,"No injury to occupants. They shot shark, then it capsized their skiff. PROVOKED INCIDENT",N
5322,1900,  28-Jan-1900,Unprovoked,Right posterior thigh bitten,N
5323,1900,Early 1900s,Unprovoked,Severe abrasion when shark swam between his legs,N
5324,1900,Ca. 1900,Unprovoked,Leg severed,N
5325,1899,18-Dec-1899,Unprovoked,bite to lower leg,N
5326,1899,20-Nov-1899,Sea Disaster,FATAL,Y
5327,1899,Reported 12-Oct-1899,Unprovoked,Lacerations to head,N
5328,1899,Reported 12-Oct-1899,Unprovoked,FATAL,Y
5329,1899,Reported 11-Sep-1899,Unprovoked,FATAL,Y
5330,1899,Reported 23-Aug-1899,Provoked,"FATAL, Drowned or crushed when harpooned shark smashed their boat PROVOKED INCIDENT",Y
5331,1899,15-Aug-1899,Unprovoked,FATAL,Y
5332,1899,08-Aug-1899,Unprovoked,Back muscles torn away,N
5333,1899,08-Aug-1899,Unprovoked,"Forearm, wrist & hand bitten",N
5334,1899,08-Aug-1899,Unprovoked,Left leg bitten,N
5335,1899,Reported 08-Jul-1899,Unprovoked,FATAL,Y
5336,1899,07-Jun-1899,Provoked,Multiple injuries from boated shark PROVOKED INCIDENT,N
5337,1899,  02-Jun-1899,Invalid,FATAL,Y
5338,1899,28-May-1899,Invalid,FATAL,Y
5339,1899,Reported 04-May-1899,Unprovoked,FATAL,Y
5340,1899,28-Jan-1899,Invalid,Drowning may hav preceded attack,Y
5341,1899,1899 During the Seige of Ladysmith,Unprovoked,Foot severed ,N
5342,1899,1899,Boating,No injury to occupants. shark bit oar,N
5343,1899,Ca. 1899,Unprovoked,Leg bitten,N
5344,1898,Reported 28-Dec-1898,Unprovoked,FATAL,Y
5345,1898,28-Oct-1898,Unprovoked,FATAL,Y
5346,1898,Reported 19-Sep-1898,Unprovoked,Lacerations to hand from shark trapped inside diving bell. ,N
5347,1898,Reported 19-Sep-1898,Unprovoked,Lacerations to fingers,N
5348,1898,22-Aug-1898,Unprovoked,Laceration to thigh,N
5349,1898,Reported 26-Jul-1898,Invalid,"Reported fatal, but this is a questionable incident",Y
5350,1898,15-Jul-1898,Unprovoked,"FATAL, severe injuries to both arms & legs, 3 limbs surgically amputed & died after 3 days  ",Y
5351,1898,14-Jul-1898,Unprovoked,FATAL,Y
5352,1898, Jul-1898,Unprovoked,FATAL,Y
5353,1898,22-Jun-1898,Unprovoked,FATAL,Y
5354,1898,13-Apr-1898,Sea Disaster,Lacerations to thigh,N
5355,1898,Reported 1898,Invalid,Unknown,UNKNOWN
5356,1898,1898,Unprovoked,Lacerations to left hand,N
5357,1898,1898 (soon after the close of the Spanish-American War),Unprovoked,"FATAL, 7 survived but 6 were taken by sharks",Y
5358,1898,1898,Unprovoked,"Hand lacerated, 2 fingers severed",N
5359,1898,1898,Unprovoked,"FATAL, 4 were killed by sharks, 1 survived",Y
5360,1898,1898-1899,Unprovoked,Lacerations,N
5361,1898,Summer of 1898,Unprovoked,FATAL,Y
5362,1898,1898,Sea Disaster,FATAL,Y
5363,1897,Reported 04-Dec-1897,Provoked,Hooked shark bit his leg PROVOKED INCIDENT,N
5364,1897,15-Oct-1897,Invalid,Minor injuries,N
5365,1897,Reported 05-Oct-1897,Unprovoked,FATAL,Y
5366,1897,17-Sep-1897,Provoked,Lacerations to hand by netted shark PROVOKED INCIDENT,N
5367,1897,06-Sep-1897,Unprovoked,Lacerations to lower leg,N
5368,1897,21-Jul-1897,Unprovoked,FATAL,Y
5369,1897,09-Jun-1897,Invalid,Sharks scavenged on the dead,Y
5370,1897,Reported 15-Mar-1897,Unprovoked,FATAL,Y
5371,1897,Reported 15-Mar-1897,Unprovoked,FATAL,Y
5372,1897,1897,Unprovoked,Lacerations to left arm,N
5373,1897,1897,Unprovoked,No details,UNKNOWN
5374,1896,23-Decp1896,Boating,No injury to occupants. Shark bit boat several times,N
5375,1896,20-Dec-1896,Unprovoked,"FATAL, left arm severed at elbow,  right arm at wrist ",Y
5376,1896,Reported 17-Dec-1896,Unprovoked,FATAL,Y
5377,1896,29-Nov-1896,Unprovoked,FATAL,Y
5378,1896,01-Nov-1896,Unprovoked,FATAL,Y
5379,1896,Reported 11-Sep-1896,Unprovoked,Leg severed,N
5380,1896,25-Jul-1896,Unprovoked,FATAL,Y
5381,1896,Reported 21-Jun-1896,Unprovoked,Lacerations to foot and calf,N
5382,1896, 11-Jan-1896,Unprovoked,FATAL,Y
5383,1896,1896,Unprovoked,FATAL,Y
5384,1896,1896,Unprovoked,Leg severed below knee,N
5385,1895,09-Dec-1895,Unprovoked,FATAL,Y
5386,1895,Reported 21-Nov-1895,Unprovoked,Leg bitten,N
5387,1895,16-Nov-1895,Unprovoked,FATAL,Y
5388,1895,18-Sep-1895,Sea Disaster,Probable drowning & scavenging,Y
5389,1895,Reported 14-Sep-1895,Unprovoked,FATAL,Y
5390,1895,Sep-1895,Provoked,"No injury, hooked shark rammed boat & Ruark fell on its back PROVOKED INCIDENT",N
5391,1895,11-Aug-1895,Unprovoked,FATAL,Y
5392,1895,2-Aug-1895,Unprovoked,Arm bitten,N
5393,1895,Reported 16-Jul-1895,Unprovoked,FATAL,Y
5394,1895,Reported 13-Jun-1895,Unprovoked,Right hand severed,N
5395,1895,Reported 03-Jun-1895,Unprovoked,FATAL,Y
5396,1895,21-May-1895,Sea Disaster,Heel bitten,N
5397,1895,03-May-1895,Unprovoked,FATAL       Thigh bitten,Y
5398,1895,29-Apr-1895,Unprovoked,"FATAL, right arm lacerated ",Y
5399,1895,23-Apr-1895,Unprovoked,Lacerations to foot,N
5400,1895,Reported 29-Mar-1895,Unprovoked,FATAL,Y
5401,1895,15-Mar-1895,Unprovoked,Lower leg & foot bitten,N
5402,1895,27-Feb-1895,Unprovoked,FATAL,Y
5403,1895,Reported 23-Feb-1895,Unprovoked,FATAL,Y
5404,1895,1895,Boating,No injury to occupants of boat,N
5405,1894,11-Dec-1894,Provoked,Left leg bitten PROVOKED INCIDENT,N
5406,1894,28-Nov-1894,Unprovoked,"""Lost his arm""",N
5407,1894,Reported 06-Oct-1894,Unprovoked,FATAL,Y
5408,1894,Reported 12-Sep-1894,Unprovoked,Lacerations to leg,N
5409,1894,Reported 06-Sep-1894,Unprovoked,Foot severed,N
5410,1894,Reported 01-Sep-1894,Provoked,Laceration to calf  PROVOKED INCIDENT,N
5411,1894,21-Aug-1894,Unprovoked,No injury,UNKNOWN
5412,1894,01-Aug-1894,Unprovoked,Lacerations to thigh,N
5413,1894,Reportd 15-Jul-1894,Unprovoked,No injury,Y
5414,1894,29-Jun-1894,Unprovoked,"""Painfully injured"" but no details",UNKNOWN
5415,1894,25-Jun-1894,Unprovoked,FATAL,Y
5416,1894,Reported 15-Jun-1894,Unprovoked,Right leg bitten,N
5417,1894,Reported 15-Jun-1894,Unprovoked,"FATAL, torso bitten ",Y
5418,1894,Reported 28-Apr-1894,Unprovoked,FATAL,Y
5419,1894,Reported 28-Apr-1894,Unprovoked,FATAL ,Y
5420,1893,Reported 20-Oct-1893,Unprovoked,FATAL,Y
5421,1893,16-Oct-1893,Invalid,No injury; no attack,N
5422,1893,03-Jul-1893,Unprovoked,FATAL,Y
5423,1893,22-Jun-1893,Unprovoked,FATAL,Y
5424,1893,Reported 22-Jun-1893,Unprovoked,FATAL,Y
5425,1893,Reported 23-May-1893,Unprovoked,FATAL,Y
5426,1893,17-May-1893,Unprovoked,FATAL,Y
5427,1893,Reported 15-Apr-1893,Unprovoked,"One leg severed by the shark, the other surgically amputated",N
5428,1893,14-Apr-1893,Unprovoked,Leg bitten,N
5429,1893,04-Apr-1893,Invalid,"Fatal, probable drowning",Y
5430,1893,Reported 30-Jan-1893,Unprovoked,FATAL,Y
5431,1893,Reported 18-Jan-1893,Unprovoked,FATAL.Tossed overboard to sharks by Rodrigue brothers who were later executed in Manila,Y
5432,1893,1893,Unprovoked,No details,UNKNOWN
5433,1892,15-Dec-1892,Unprovoked,FATAL,Y
5434,1892,Reported 09-Nov-1892,Unprovoked,Laceration to arm,N
5435,1892,06-Nov-1892,Unprovoked,Abrasions to left leg,N
5436,1892,Reported 16-Sep-1892,Unprovoked,Hand bitten,N
5437,1892,24-Jun-1892,Invalid,"No injury, no attack",
5438,1892,Reported 20-Jun-1892,Unprovoked,FATAL,Y
5439,1892,Reported 19-May-1892,Unprovoked,Minor injury to leg,N
5440,1892,Reported 21-Apr-1892,Unprovoked,"FATAL, leg severed",Y
5441,1892,Reported 25-Mar-1893,Unprovoked,6 or 8 of the would-be rescuers were shot & the rest were killed by sharks,Y
5442,1892,02-Mar-1892,Provoked,Lacerations to calf by netted shark PROVOKED INCIDENT,N
5443,1892,1892,Provoked,FATAL         Bitten in two by shark that he molested with a knife. Buried at Batu Island.  PROVOKED INCIDENT,Y
5444,1891,Reported 31-Dec-1891,Unprovoked,Foot severed,N
5445,1891,Reported 22-Dec-1891,Unprovoked,Hand bitten,N
5446,1891,Reported 14-Sep-1891,Sea Disaster,"FATAL               Of 38 people in the water, 8 were killed by sharks & 1 man's leg was severed",Y
5447,1891,Reported 30-Aug-1891,Unprovoked,FATAL,Y
5448,1891,29-Aug-1891,Provoked,"Survived, PROVOKED INCIDENT",N
5449,1891,11-Jun-1891,Invalid,"Fatal, but death may have been due to drowning",Y
5450,1891,10-Mar-1891,Unprovoked,FATAL,Y
5451,1891,Reported 08-Jan-1891,Unprovoked,FATAL,Y
5452,1890,30-Dec-1890,Invalid,"Fatal, but death may have been due to drowning",Y
5453,1890,Reported 27-Dec-1890,Unprovoked,Arm bitten,N
5454,1890,Reported 25-Oct-1890,Unprovoked,FATAL,Y
5455,1890,Reported 17-Aug-1890,Provoked,No injury to occupants. Hooked shark damaged boat PROVOKED INCIDENT,N
5456,1890,9-Aug-1890,Unprovoked,Severe lacerations to left arm.,N
5457,1890, 08-Aug-1890,Unprovoked,Both legs severed,N
5458,1890,06-26-1890,Unprovoked,Legs severed ,N
5459,1890,Reported 14-Jun-1890,Unprovoked,Severe lacerations to foot,N
5460,1890,Reported 02-Jun-1890,Unprovoked,FATAL,Y
5461,1890,14-May-1890,Invalid,"Forensic evidence indicated death resulted from drowning, his body was subsequently scavenged by a shark",UNKNOWN
5462,1890,25-Feb-1890,Boating,"FATAL, 2 men were lost, presumed taken by the shark",Y
5463,1890,1890,Unprovoked,Knee bitten,N
5464,1890,1890,Unprovoked,No details,UNKNOWN
5465,1890,1890,Unprovoked,No details,UNKNOWN
5466,1890,1890,Unprovoked,FATAL,Y
5467,1890,Ca. 1890,Unprovoked,"FATAL, leg bitten, foot partly severed ",Y
5468,1889,Reported 29-Nov-1889,Invalid,"Human remains found in 4m, 900 kg shark",
5469,1889,22-Nov-1889,Unprovoked,FATAL,Y
5470,1889,16-Nov-1889,Invalid,Speculated that he was taken by a shark but most likely drowned,Y
5471,1889,Reported 03-Oct-1889,Unprovoked,FATAL,Y
5472,1889,21-Jul-1889,Unprovoked,"FATAL, calf bitten",Y
5473,1889,  19-Jul-1889,Unprovoked,Leg bitten,N
5474,1889,08-Jul-1889,Unprovoked,FATAL ,Y
5475,1889,Reported 31-Jan-1889,Provoked,No injury to occupants. Gaffed shark capsized boat PROVOKED INCIDENT,N
5476,1889,Jan-1889,Unprovoked,FATAL,Y
5477,1888,Reported 25-Dec-1888,Unprovoked,Foot severed,N
5478,1888,09-Dec-1888,Unprovoked,FATAL,Y
5479,1888,Dec-1888,Unprovoked,FATAL,Y
