,Outlier,userId_x,userId_y,CommentCount,DownVotes,Reputation,Score,UpVotes,ViewCount,Views,postId
25788,ViewCount,44046,872.0,0,0,11,5,0,1799,2,44046
25800,ViewCount,44060,17001.0,1,0,1,4,0,1478,0,44060
25815,ViewCount,44078,17046.0,1,0,1,5,0,935,0,44078
25817,ViewCount,44080,17048.0,1,0,11,3,0,956,0,44080
25829,ViewCount,44095,17055.0,6,0,1,3,0,940,0,44095
25836,ViewCount,44103,14674.0,0,0,1,0,0,2279,1,44103
25849,ViewCount,44117,17062.0,0,0,101,1,0,1182,0,44117
25860,ViewCount,44134,17062.0,7,0,4,5,0,2250,0,44134
25870,ViewCount,44144,9529.0,3,0,25,5,4,1028,8,44144
25920,ViewCount,44201,13525.0,5,0,101,7,0,1298,0,44201
25923,ViewCount,44204,315.0,1,0,101,17,1,5956,0,44204
25934,ViewCount,44220,17103.0,0,0,1,5,0,788,0,44220
25937,ViewCount,44223,17105.0,2,0,6,2,0,1055,1,44223
25972,ViewCount,44261,8694.0,6,0,1,10,0,1186,0,44261
25978,ViewCount,44267,14556.0,0,0,16,1,0,1326,0,44267
25979,ViewCount,44268,17119.0,1,0,21,3,0,2685,0,44268
26031,ViewCount,44331,,0,0,101,3,1,880,0,44331
26032,ViewCount,44332,17139.0,1,0,1,-3,0,1216,0,44332
26035,ViewCount,44336,6875.0,0,0,36,0,0,758,4,44336
26039,ViewCount,44342,17141.0,3,0,106,9,0,1533,1,44342
26040,ViewCount,44343,17142.0,0,0,1,3,0,723,0,44343
26044,ViewCount,44347,17144.0,3,0,101,2,1,626,0,44347
26046,ViewCount,44349,17130.0,0,0,1,3,0,699,0,44349
26054,ViewCount,44357,,5,0,101,2,0,1744,0,44357
26056,ViewCount,44359,16897.0,4,0,1,2,0,2258,0,44359
26078,ViewCount,44382,6875.0,0,0,1,3,0,624,0,44382
26080,ViewCount,44384,17159.0,5,0,5,2,0,1232,6,44384
26098,ViewCount,44403,16557.0,1,0,1,3,0,2122,0,44403
26127,ViewCount,44440,17195.0,0,0,14,6,0,1231,2,44440
26132,ViewCount,44445,11867.0,12,0,36,24,0,666,0,44445
26147,ViewCount,44465,13587.0,3,0,1,1,0,1093,0,44465
26163,ViewCount,44484,16557.0,3,0,3,11,0,7574,0,44484
26171,ViewCount,44494,9950.0,1,0,1,9,0,3900,0,44494
26181,ViewCount,44505,2063.0,0,0,1,6,0,743,2,44505
26191,ViewCount,44517,16119.0,0,0,1,2,0,709,1,44517
26199,ViewCount,44526,14134.0,0,0,118,0,0,1189,3,44526
26200,ViewCount,44527,17237.0,0,0,103,4,3,1326,3,44527
26208,ViewCount,44536,4344.0,3,0,6,1,0,1097,4,44536
26216,ViewCount,44546,17253.0,4,0,101,4,5,843,1,44546
26224,ViewCount,44559,172.0,5,0,101,5,0,729,4,44559
26228,ViewCount,44564,7188.0,2,0,1,1,0,627,0,44564
26232,ViewCount,44569,17262.0,2,0,13,2,0,1294,0,44569
26241,ViewCount,44581,17161.0,2,0,1,3,0,1398,0,44581
26256,ViewCount,44596,14390.0,1,0,1,2,0,803,0,44596
26262,ViewCount,44602,17275.0,3,0,1,4,0,674,0,44602
26269,ViewCount,44609,17276.0,3,0,108,0,3,1309,1,44609
26280,ViewCount,44622,17287.0,2,0,1,5,0,5776,0,44622
26286,ViewCount,44628,17142.0,1,0,1,2,0,800,0,44628
26295,ViewCount,44640,17296.0,4,0,101,2,1,698,0,44640
26297,ViewCount,44643,17301.0,1,0,1,11,0,1107,0,44643
26299,ViewCount,44645,4344.0,2,0,1,0,0,838,1,44645
26300,ViewCount,44647,10926.0,4,0,1,7,0,4229,0,44647
26303,ViewCount,44650,14640.0,0,0,75,4,3,2492,1,44650
26308,ViewCount,44655,2040.0,0,0,1,3,0,626,0,44655
26313,ViewCount,44661,17311.0,1,0,1,1,0,657,1,44661
26325,ViewCount,44676,12714.0,1,0,23,3,2,1417,1,44676
26347,ViewCount,44702,1005.0,0,0,101,5,0,737,0,44702
26364,ViewCount,44720,17324.0,6,0,3,6,0,746,0,44720
26370,ViewCount,44727,13378.0,3,0,1,3,0,1473,0,44727
26373,ViewCount,44733,14729.0,0,0,1,3,0,999,0,44733
26384,ViewCount,44745,10389.0,0,0,1,1,0,706,0,44745
26387,ViewCount,44748,13378.0,2,0,1,0,0,2103,0,44748
26405,ViewCount,44769,16943.0,4,0,1,24,0,1390,0,44769
26446,ViewCount,44816,17368.0,1,0,51,0,4,1556,6,44816
26461,ViewCount,44834,5738.0,1,0,1,3,0,741,0,44834
26464,ViewCount,44838,4087.0,0,0,1,22,0,12291,0,44838
26466,ViewCount,44840,17373.0,2,0,6,3,0,1816,1,44840
26482,ViewCount,44856,17035.0,3,0,101,2,0,857,0,44856
26485,ViewCount,44860,17384.0,3,0,23,7,0,1714,7,44860
26490,ViewCount,44866,17386.0,1,0,101,2,0,688,0,44866
26491,ViewCount,44867,17384.0,2,0,1,7,0,628,0,44867
26508,ViewCount,44888,17394.0,7,0,16,2,0,885,7,44888
26511,ViewCount,44892,16297.0,5,0,3,18,0,718,2,44892
26515,ViewCount,44896,4673.0,0,0,1,9,0,1987,0,44896
26528,ViewCount,44913,17403.0,0,0,1,3,0,4546,0,44913
26541,ViewCount,44928,17035.0,1,0,101,6,0,1338,0,44928
26572,ViewCount,44961,17420.0,2,0,1,0,0,1281,0,44961
26573,ViewCount,44962,17422.0,0,0,103,1,0,668,1,44962
26585,ViewCount,44977,13526.0,0,0,1,7,0,1744,0,44977
26592,ViewCount,44984,8109.0,2,0,1,0,0,2219,0,44984
26598,ViewCount,44992,16832.0,2,0,6,1,0,3159,1,44992
26604,ViewCount,44998,,1,0,1,2,0,1240,0,44998
26607,ViewCount,45001,17432.0,4,0,1,8,0,632,2,45001
26624,ViewCount,45026,4783.0,1,0,1,12,0,1406,0,45026
26630,ViewCount,45032,8114.0,5,0,6,0,0,3018,0,45032
26631,ViewCount,45033,17446.0,2,0,1,10,0,998,0,45033
26646,ViewCount,45050,2252.0,3,0,1,23,0,3040,0,45050
26650,ViewCount,45054,17450.0,0,0,1,1,0,605,0,45054
26667,ViewCount,45075,8361.0,0,0,1,1,0,774,0,45075
26705,ViewCount,45118,17471.0,5,0,6,3,0,605,1,45118
26706,ViewCount,45119,5467.0,0,0,1,3,0,1083,0,45119
26710,ViewCount,45124,14839.0,5,0,1,17,0,1490,0,45124
26732,ViewCount,45153,17488.0,0,0,101,5,0,5672,0,45153
26743,ViewCount,45165,17492.0,0,0,6,0,0,1821,1,45165
26757,ViewCount,45184,14860.0,5,0,1,3,0,4282,0,45184
26761,ViewCount,45191,990.0,2,0,1,8,0,1085,1,45191
26783,ViewCount,45214,17526.0,1,0,1,1,0,617,0,45214
26798,ViewCount,45232,17533.0,0,0,21,5,1,867,4,45232
26802,ViewCount,45236,16557.0,0,0,1,2,0,8483,0,45236
26808,ViewCount,45243,17454.0,1,0,1,1,0,6358,0,45243
26826,ViewCount,45262,7417.0,0,0,1,6,0,2594,0,45262
26828,ViewCount,45264,3406.0,3,0,1,1,0,1114,0,45264
26853,ViewCount,45297,17530.0,0,0,101,0,0,835,0,45297
26860,ViewCount,45307,17560.0,0,0,11,2,0,641,0,45307
26877,ViewCount,45327,16643.0,2,0,1,0,0,8756,0,45327
26916,ViewCount,45374,17591.0,2,0,6,2,0,2110,0,45374
26940,ViewCount,45401,17418.0,2,0,1,3,0,1492,0,45401
26947,ViewCount,45408,17603.0,0,0,101,3,0,1317,0,45408
26955,ViewCount,45419,16515.0,0,0,1,1,0,3375,0,45419
26976,ViewCount,45444,4208.0,14,0,1,4,0,1114,0,45444
27005,ViewCount,45479,16437.0,4,0,4,2,0,2146,2,45479
27008,ViewCount,45482,16811.0,0,0,101,0,1,3114,1,45482
27024,ViewCount,45503,17637.0,1,0,1,1,0,1230,0,45503
27027,ViewCount,45506,17568.0,1,0,21,1,0,611,4,45506
27047,ViewCount,45528,16695.0,2,0,13,2,0,4973,0,45528
27056,ViewCount,45539,13138.0,0,0,16,0,0,2267,0,45539
27068,ViewCount,45555,17112.0,1,0,1,1,0,3055,0,45555
27071,ViewCount,45559,17668.0,2,0,1,2,0,727,0,45559
27080,ViewCount,45569,13173.0,0,0,6,4,0,1173,1,45569
27091,ViewCount,45580,17673.0,1,0,3,6,0,939,0,45580
27095,ViewCount,45584,16127.0,5,0,1,0,0,629,0,45584
27098,ViewCount,45588,17675.0,7,0,1,4,0,1194,0,45588
27144,ViewCount,45643,1803.0,0,0,1,14,0,1052,0,45643
27151,ViewCount,45652,10669.0,0,0,101,10,3,1059,0,45652
27164,ViewCount,45666,17714.0,0,0,1,3,0,5747,0,45666
27169,ViewCount,45671,17714.0,5,0,30,6,0,1929,17,45671
27178,ViewCount,45681,17722.0,0,0,101,1,0,887,0,45681
27186,ViewCount,45693,17723.0,0,0,101,5,0,825,0,45693
27196,ViewCount,45705,14519.0,2,0,1,6,0,1038,0,45705
27204,ViewCount,45721,17745.0,5,0,1,0,0,955,0,45721
27211,ViewCount,45731,17757.0,2,0,1,9,0,1380,2,45731
27223,ViewCount,45747,7437.0,2,0,6,0,0,1735,2,45747
27251,ViewCount,45784,12719.0,0,1,189,1,7,1724,11,45784
27258,ViewCount,45791,17782.0,6,0,1,1,0,615,0,45791
27268,ViewCount,45803,17785.0,4,0,1,19,0,1243,0,45803
27285,ViewCount,45820,6072.0,5,0,101,11,1,2864,1,45820
27312,ViewCount,45851,16837.0,9,0,1,6,0,1838,0,45851
27313,ViewCount,45852,12807.0,6,0,1,3,0,2110,0,45852
27315,ViewCount,45854,17805.0,4,0,6,5,0,856,0,45854
27318,ViewCount,45858,17807.0,1,0,1,2,0,1194,1,45858
27321,ViewCount,45862,10028.0,8,0,1,1,0,844,1,45862
27325,ViewCount,45867,17811.0,1,0,21,1,0,690,1,45867
27332,ViewCount,45875,9162.0,0,0,1,7,0,3651,0,45875
27346,ViewCount,45889,17112.0,3,0,21,2,0,2056,0,45889
27364,ViewCount,45916,14749.0,0,0,1,5,0,628,0,45916
27368,ViewCount,45920,14836.0,8,0,101,3,1,1057,0,45920
27371,ViewCount,45924,17840.0,3,0,101,-2,0,3623,0,45924
27389,ViewCount,45946,14433.0,6,0,1,4,0,1310,0,45946
27426,ViewCount,45988,12540.0,2,0,1,2,0,1192,1,45988
27449,ViewCount,46015,870.0,1,0,31,0,0,771,0,46015
27451,ViewCount,46019,16175.0,7,0,23,14,0,2392,1,46019
27454,ViewCount,46022,4344.0,0,0,18,2,3,2889,0,46022
27497,ViewCount,46075,10675.0,1,0,6,2,0,1668,1,46075
27517,ViewCount,46096,17915.0,1,0,101,4,0,1173,0,46096
27521,ViewCount,46102,13519.0,0,0,174,1,5,714,29,46102
27546,ViewCount,46134,17925.0,1,0,92,3,87,919,8,46134
27553,ViewCount,46143,17930.0,2,0,101,0,0,804,0,46143
27561,ViewCount,46151,14120.0,1,0,1,1,0,3596,0,46151
27569,ViewCount,46160,21006.0,0,0,1,2,0,648,3,46160
27580,ViewCount,46173,17857.0,1,0,101,0,1,661,0,46173
27582,ViewCount,46175,17940.0,4,0,47,0,4,1083,10,46175
27589,ViewCount,46185,14120.0,7,0,6,7,0,1109,0,46185
27601,ViewCount,46197,17910.0,0,0,1,6,0,901,0,46197
27604,ViewCount,46201,8286.0,9,0,3,0,0,1175,2,46201
27606,ViewCount,46205,17955.0,0,0,1,1,0,1493,1,46205
27615,ViewCount,46216,17754.0,2,0,1,3,0,1508,0,46216
27625,ViewCount,46226,17359.0,3,0,1,8,0,1637,0,46226
27627,ViewCount,46228,17972.0,2,0,48,3,0,612,7,46228
27628,ViewCount,46229,26105.0,5,0,1,22,0,1493,0,46229
27649,ViewCount,46252,4344.0,0,0,6,3,0,1549,0,46252
27656,ViewCount,46259,17983.0,2,0,1,7,0,1410,0,46259
27683,ViewCount,46289,14125.0,0,0,11,5,0,1813,0,46289
27693,ViewCount,46301,11055.0,0,0,1,3,0,1305,0,46301
27694,ViewCount,46302,16175.0,10,0,11,-2,0,1288,3,46302
27697,ViewCount,46305,17678.0,2,0,1,4,0,670,0,46305
27703,ViewCount,46312,17915.0,0,0,3,3,0,1643,1,46312
27712,ViewCount,46321,18006.0,3,0,6,4,0,1097,2,46321
27713,ViewCount,46322,18005.0,0,0,1,1,0,2389,0,46322
27724,ViewCount,46333,18008.0,1,0,36,8,0,656,1,46333
27725,ViewCount,46334,18009.0,3,0,1,25,0,1928,0,46334
27736,ViewCount,46345,31017.0,1,0,1,4,0,3221,0,46345
27752,ViewCount,46368,18018.0,0,0,18,2,1,627,2,46368
27763,ViewCount,46380,18024.0,4,0,26,0,1,975,2,46380
27772,ViewCount,46389,14836.0,0,0,1,1,0,1431,0,46389
27796,ViewCount,46418,7290.0,0,0,1,22,0,2870,0,46418
27803,ViewCount,46425,16596.0,1,0,1,2,0,2026,0,46425
27807,ViewCount,46429,18044.0,4,0,1,2,0,1749,0,46429
27811,ViewCount,46434,16811.0,6,0,1,23,0,1059,0,46434
27825,ViewCount,46452,18057.0,5,0,16,1,0,749,0,46452
27848,ViewCount,46482,18073.0,6,0,21,2,0,849,2,46482
27849,ViewCount,46483,18071.0,2,0,101,0,3,2037,0,46483
27852,ViewCount,46486,9422.0,4,0,1,5,0,625,0,46486
27880,ViewCount,46519,6579.0,7,0,1,9,0,1924,0,46519
27883,ViewCount,46523,17998.0,5,0,105,8,2,3908,1,46523
27887,ViewCount,46532,17994.0,0,0,11,2,0,1720,0,46532
27904,ViewCount,46550,18110.0,2,0,3,0,0,1706,1,46550
27916,ViewCount,46562,12603.0,4,0,101,3,0,886,0,46562
27923,ViewCount,46569,686.0,2,0,1,7,0,613,0,46569
27943,ViewCount,46594,18126.0,2,0,1,0,0,901,0,46594
27966,ViewCount,46626,18141.0,0,0,1,8,0,1427,0,46626
27976,ViewCount,46639,17327.0,0,0,101,1,0,618,1,46639
28013,ViewCount,46685,13600.0,0,0,1,5,0,1060,1,46685
28019,ViewCount,46692,18164.0,0,0,1,3,0,3557,0,46692
28043,ViewCount,46719,16049.0,2,0,1,10,0,1348,2,46719
28055,ViewCount,46735,10339.0,0,0,1,2,0,776,0,46735
28095,ViewCount,46784,14602.0,4,0,1,1,0,761,0,46784
28125,ViewCount,46821,18244.0,0,0,6,3,0,627,0,46821
28127,ViewCount,46826,17112.0,0,0,1,7,0,2186,0,46826
28133,ViewCount,46832,18255.0,6,0,101,5,0,1108,0,46832
28134,ViewCount,46833,18256.0,8,0,26,10,0,853,0,46833
28153,ViewCount,46856,13587.0,1,0,1,17,0,1966,0,46856
28168,ViewCount,46872,4426.0,6,0,1,3,0,927,1,46872
28170,ViewCount,46874,7064.0,1,0,1,4,0,726,0,46874
28181,ViewCount,46887,18287.0,0,0,1,2,0,2633,0,46887
28189,ViewCount,46897,18291.0,6,0,13,21,0,1141,0,46897
28199,ViewCount,46908,18281.0,12,0,10,8,0,2985,1,46908
28211,ViewCount,46921,18303.0,2,0,11,5,0,1921,0,46921
28224,ViewCount,46937,9136.0,0,0,1,-1,0,720,0,46937
28228,ViewCount,46941,18315.0,0,0,6,4,0,662,0,46941
28251,ViewCount,47969,10530.0,6,0,1,2,0,644,0,47969
28267,ViewCount,47987,253.0,0,0,1,1,0,1046,0,47987
28269,ViewCount,47989,19788.0,10,0,73,3,0,764,1,47989
28270,ViewCount,47990,18409.0,0,0,101,5,0,1265,0,47990
28303,ViewCount,48028,13038.0,2,0,1,5,0,1261,0,48028
28309,ViewCount,48034,13038.0,1,0,1,6,0,790,0,48034
28311,ViewCount,48036,19809.0,1,0,101,3,1,1234,2,48036
28336,ViewCount,48066,19812.0,4,0,1,1,0,1065,0,48066
28341,ViewCount,48072,2310.0,6,0,11,10,0,896,1,48072
28363,ViewCount,48100,2676.0,0,0,1,2,0,692,0,48100
28370,ViewCount,48107,6103.0,2,0,1,2,0,620,15,48107
28372,ViewCount,48109,5547.0,2,0,1,2,0,3356,0,48109
28390,ViewCount,48133,19840.0,2,0,1,1,0,872,0,48133
28400,ViewCount,48149,19848.0,1,0,6,3,0,737,1,48149
28409,ViewCount,48162,12566.0,3,0,6,2,0,3516,8,48162
28420,ViewCount,48178,19877.0,2,0,1,8,0,6446,1,48178
28427,ViewCount,48187,10598.0,0,0,1,5,0,1042,0,48187
28428,ViewCount,48188,19885.0,5,0,1,1,0,649,0,48188
28444,ViewCount,48206,19891.0,0,0,1,4,0,608,0,48206
28451,ViewCount,48214,9577.0,0,0,1,5,0,1225,0,48214
28452,ViewCount,48215,19895.0,1,0,11,0,0,1606,0,48215
28477,ViewCount,48247,19914.0,4,0,11,2,0,1066,0,48247
28482,ViewCount,48253,19918.0,6,0,18,4,0,1917,2,48253
28483,ViewCount,48254,7486.0,4,0,21,14,0,1854,0,48254
28493,ViewCount,48267,19931.0,4,0,1,8,0,4468,0,48267
28517,ViewCount,48298,18008.0,0,0,1,2,0,1210,0,48298
28522,ViewCount,48304,19952.0,7,0,1,6,0,1455,0,48304
28532,ViewCount,48317,19960.0,1,0,101,8,1,1894,0,48317
28567,ViewCount,48366,11408.0,2,0,16,3,0,688,0,48366
28575,ViewCount,48374,19998.0,1,0,1,9,0,3258,0,48374
28578,ViewCount,48378,19999.0,9,0,1,5,0,1019,0,48378
28581,ViewCount,48381,20000.0,0,0,1,5,0,1256,0,48381
28590,ViewCount,48390,19984.0,0,0,1,5,0,1835,0,48390
28595,ViewCount,48396,198.0,5,0,16,20,0,3162,0,48396
28610,ViewCount,48415,17750.0,1,0,101,5,0,613,0,48415
28638,ViewCount,48450,9671.0,0,0,6,2,0,1989,1,48450
28641,ViewCount,48455,20045.0,5,0,23,3,2,3125,4,48455
28654,ViewCount,48469,20049.0,4,0,1,4,0,927,9,48469
28669,ViewCount,48485,20061.0,3,0,1,5,0,1605,0,48485
28680,ViewCount,48496,20065.0,2,0,6,5,0,1624,4,48496
28684,ViewCount,48500,17223.0,0,0,26,3,0,785,3,48500
28688,ViewCount,48506,16949.0,0,0,1,9,0,913,0,48506
28697,ViewCount,48520,20078.0,3,0,1,1,0,2377,0,48520
28717,ViewCount,48543,20092.0,11,0,1,7,0,728,0,48543
28726,ViewCount,48553,10749.0,0,0,1,2,0,1000,0,48553
28754,ViewCount,48594,10749.0,0,0,1,3,0,1526,0,48594
28767,ViewCount,48609,8114.0,0,0,1,0,0,812,0,48609
28772,ViewCount,48615,12853.0,5,0,101,4,0,1008,0,48615
28778,ViewCount,48621,20152.0,0,0,1,-1,0,1144,0,48621
28783,ViewCount,48627,20154.0,2,0,1,7,0,3542,0,48627
28789,ViewCount,48636,14188.0,0,0,20,6,0,1583,2,48636
28792,ViewCount,48639,20159.0,2,9,411,1,21,846,50,48639
28803,ViewCount,48656,11756.0,1,0,101,3,0,723,0,48656
28813,ViewCount,48671,11405.0,0,0,6,20,0,5742,1,48671
28819,ViewCount,48678,20182.0,3,0,1,4,0,2356,0,48678
28827,ViewCount,48688,5509.0,11,0,26,3,2,982,2,48688
28835,ViewCount,48696,20112.0,2,0,23,1,0,1698,1,48696
28840,ViewCount,48703,,4,0,1,8,0,3211,0,48703
28850,ViewCount,48714,5509.0,0,0,1,8,0,1167,0,48714
28884,ViewCount,48755,3310.0,3,0,11,4,0,750,0,48755
28886,ViewCount,48757,20016.0,5,0,103,4,1,1044,2,48757
28887,ViewCount,48758,17714.0,3,0,6,1,0,1398,0,48758
28894,ViewCount,48766,5509.0,5,0,1148,0,44,1537,59,48766
28909,ViewCount,48786,17508.0,0,0,101,5,2,895,0,48786
28919,ViewCount,48796,20235.0,2,0,1,3,0,2664,0,48796
28956,ViewCount,48837,20105.0,8,0,1,3,0,1029,0,48837
28957,ViewCount,48838,10749.0,1,0,1,1,0,806,0,48838
28965,ViewCount,48847,20060.0,2,0,1,1,0,774,0,48847
28972,ViewCount,48854,20258.0,3,0,1,1,0,942,0,48854
28981,ViewCount,48864,18215.0,2,0,101,9,0,760,1,48864
28993,ViewCount,48879,20266.0,5,0,6,2,0,1286,0,48879
29007,ViewCount,48897,18218.0,6,0,1,10,0,1652,0,48897
29029,ViewCount,48921,20287.0,1,0,111,2,0,993,0,48921
29030,ViewCount,48922,8562.0,0,0,1,2,0,1116,0,48922
29054,ViewCount,48956,17785.0,5,0,1,9,0,867,0,48956
29070,ViewCount,48973,20315.0,2,0,13,3,0,610,0,48973
29097,ViewCount,49002,20334.0,0,0,101,5,0,1578,0,49002
29106,ViewCount,49012,10069.0,0,0,111,4,1,1424,1,49012
29107,ViewCount,49014,5892.0,1,0,1,0,0,614,0,49014
29120,ViewCount,49027,20344.0,3,0,6,5,0,1563,0,49027
29141,ViewCount,49050,20353.0,1,0,101,2,3,2741,0,49050
29143,ViewCount,49052,5429.0,5,0,1,18,0,1747,0,49052
29167,ViewCount,49082,13525.0,2,0,1,3,0,672,0,49082
29177,ViewCount,49093,20374.0,1,0,51,3,1,2190,12,49093
29181,ViewCount,49103,20344.0,0,0,21,1,0,1002,0,49103
29183,ViewCount,49108,20385.0,2,0,101,4,0,1160,0,49108
29186,ViewCount,49113,20387.0,3,0,101,1,0,2583,0,49113
29193,ViewCount,49120,25722.0,2,0,1,3,0,603,0,49120
29198,ViewCount,49125,20398.0,2,0,101,1,1,721,0,49125
29217,ViewCount,49149,7339.0,0,0,1,4,0,922,0,49149
29218,ViewCount,49152,14188.0,2,0,101,4,1,878,0,49152
29226,ViewCount,49161,20419.0,2,0,20,1,0,778,0,49161
29227,ViewCount,49162,13933.0,4,0,1,0,0,1731,1,49162
29245,ViewCount,49184,20420.0,3,0,1,0,0,611,0,49184
29250,ViewCount,49189,20423.0,1,0,1,0,0,853,0,49189
29258,ViewCount,49198,20428.0,0,0,1,8,0,1640,0,49198
29262,ViewCount,49205,18549.0,1,0,1,3,0,619,1,49205
29268,ViewCount,49212,20228.0,0,0,123,1,10,1579,5,49212
29280,ViewCount,49226,13600.0,1,0,6,4,0,4040,1,49226
29292,ViewCount,49243,8218.0,1,0,1,6,0,2967,0,49243
29311,ViewCount,49265,13987.0,0,0,1,9,0,1611,0,49265
29313,ViewCount,49270,2040.0,0,0,21,3,0,1221,0,49270
29314,ViewCount,49272,20463.0,1,0,1,13,0,686,0,49272
29330,ViewCount,49298,20483.0,2,0,101,1,4,1564,1,49298
29336,ViewCount,49309,16067.0,0,0,101,0,1,675,0,49309
29340,ViewCount,49313,17518.0,0,0,1,3,0,996,0,49313
29388,ViewCount,49370,20517.0,2,0,11,-2,0,3423,2,49370
29392,ViewCount,49374,20516.0,2,0,1,5,0,1539,0,49374
29411,ViewCount,49399,20539.0,2,0,1,4,0,6740,0,49399
29414,ViewCount,49402,20542.0,0,0,1,3,0,677,0,49402
29424,ViewCount,49416,6854.0,7,0,1,1,0,2291,0,49416
29448,ViewCount,49443,2669.0,4,0,1,14,0,881,0,49443
29456,ViewCount,49453,4959.0,1,0,13,7,0,1393,0,49453
29475,ViewCount,49480,20589.0,10,0,101,5,2,1004,0,49480
29494,ViewCount,49506,16692.0,0,0,1,0,0,654,0,49506
29504,ViewCount,49521,10233.0,0,0,1,1,0,904,0,49521
29510,ViewCount,49527,20616.0,2,0,1,18,0,1090,0,49527
29511,ViewCount,49528,20616.0,0,0,1,3,0,1398,1,49528
29528,ViewCount,49549,17778.0,3,0,1,1,0,673,0,49549
29532,ViewCount,49555,20626.0,3,0,1,3,0,616,1,49555
29541,ViewCount,49570,966.0,1,0,1,1,0,652,0,49570
29549,ViewCount,49579,14131.0,0,0,1,2,0,889,0,49579
29561,ViewCount,49593,20603.0,0,0,21,1,1,710,2,49593
29568,ViewCount,49607,7448.0,3,0,101,2,1,682,0,49607
29572,ViewCount,49614,5372.0,5,0,1,4,0,853,0,49614
29575,ViewCount,49617,20395.0,6,0,101,5,5,1118,0,49617
29593,ViewCount,49639,20661.0,3,0,1,2,0,775,0,49639
29601,ViewCount,49649,20626.0,8,0,1,6,0,1093,0,49649
29612,ViewCount,49666,20679.0,1,0,1,2,0,2429,0,49666
29616,ViewCount,49670,20682.0,2,0,1,0,0,3068,0,49670
29631,ViewCount,49692,18075.0,1,0,1,8,0,3004,0,49692
29678,ViewCount,49750,7417.0,0,0,1,2,0,771,0,49750
29700,ViewCount,49775,19998.0,0,0,1,7,0,3094,0,49775
29707,ViewCount,49782,13867.0,0,0,1,2,0,940,0,49782
29736,ViewCount,49821,11849.0,9,0,101,2,0,882,0,49821
29741,ViewCount,49826,20735.0,6,0,1,4,0,2305,0,49826
29748,ViewCount,49835,5635.0,4,0,1,8,0,1754,0,49835
29754,ViewCount,51840,21808.0,10,0,18,4,0,694,0,51840
29762,ViewCount,51848,20359.0,0,0,1,0,0,806,10,51848
29778,ViewCount,51873,21828.0,0,0,1,1,0,680,0,51873
29780,ViewCount,51875,21829.0,0,0,101,3,0,5546,0,51875
29801,ViewCount,51907,21842.0,1,0,1,1,0,1269,0,51907
29811,ViewCount,51918,19814.0,3,0,1,7,0,1478,0,51918
29831,ViewCount,51946,12858.0,0,0,101,0,0,3878,0,51946
29869,ViewCount,51987,19699.0,1,0,16,2,0,2171,1,51987
29882,ViewCount,52005,19814.0,9,0,1,0,0,666,1,52005
29907,ViewCount,52035,21701.0,1,0,16,0,0,771,1,52035
29918,ViewCount,52047,21916.0,0,0,6,2,0,1879,0,52047
29935,ViewCount,52067,21749.0,3,0,1,3,0,3750,1,52067
29956,ViewCount,52089,17262.0,0,0,16,7,0,6762,0,52089
29958,ViewCount,52091,18429.0,4,0,1,3,0,1564,0,52091
29967,ViewCount,52104,1643.0,3,0,1,4,0,3463,0,52104
29972,ViewCount,52109,9326.0,1,0,1,1,0,1279,0,52109
29989,ViewCount,52132,17107.0,2,0,6,3,0,1596,0,52132
30000,ViewCount,52146,21636.0,2,0,1,-1,0,2410,0,52146
30006,ViewCount,52155,21971.0,2,0,101,3,6,1065,0,52155
30023,ViewCount,52177,12031.0,4,0,101,7,0,1822,1,52177
30027,ViewCount,52182,21983.0,8,0,11,2,0,2119,0,52182
30035,ViewCount,52192,21840.0,0,0,1,2,0,1713,0,52192
30042,ViewCount,52206,21154.0,8,0,1,2,0,1018,0,52206
30043,ViewCount,52209,13561.0,3,0,101,4,2,3331,0,52209
30045,ViewCount,52212,21998.0,1,0,11,6,0,1594,3,52212
30064,ViewCount,52239,22012.0,0,0,1,4,0,806,1,52239
30075,ViewCount,52252,4829.0,0,0,1,2,0,874,0,52252
30079,ViewCount,52256,20131.0,0,0,1,1,0,1334,0,52256
30081,ViewCount,52259,2719.0,0,0,16,3,1,936,0,52259
30094,ViewCount,52274,3572.0,4,0,21,6,0,1993,0,52274
30095,ViewCount,52276,12329.0,0,0,13,0,0,737,0,52276
30110,ViewCount,52293,13561.0,6,0,18,7,1,9615,2,52293
30118,ViewCount,52301,22036.0,0,0,6,0,0,759,0,52301
30120,ViewCount,52305,17858.0,0,0,1,2,0,769,0,52305
30180,ViewCount,52379,17107.0,9,0,1,1,0,714,0,52379
30212,ViewCount,52421,22083.0,7,0,1,5,0,772,0,52421
30239,ViewCount,52458,22109.0,2,0,1,7,0,5326,0,52458
30242,ViewCount,52462,22114.0,0,0,1,1,0,1314,0,52462
30275,ViewCount,52499,14188.0,0,0,1,3,0,1410,4,52499
30281,ViewCount,52509,22131.0,0,0,11,3,0,614,1,52509
30287,ViewCount,52517,22133.0,0,0,20,5,0,14589,7,52517
30291,ViewCount,52522,21513.0,0,0,6,3,0,1354,2,52522
30296,ViewCount,52527,16057.0,5,0,11,7,0,1307,0,52527
30303,ViewCount,52534,22137.0,0,0,6,0,0,2441,0,52534
30309,ViewCount,52541,17140.0,0,0,6,2,0,697,0,52541
30347,ViewCount,52583,22158.0,0,0,1,0,0,1332,0,52583
30348,ViewCount,52585,22159.0,11,0,1,4,0,10019,0,52585
